task,image_size,recognition,face_num,face_area,cpu_core,mem,disk,time
2286,1139377,1,3,50165,4,2066522112,78580387840,0.40377903
2287,1133409,1,3,52838,4,2066522112,78580387840,0.35639286
2288,1137959,1,3,48653,4,2066522112,78580387840,0.364014149
2289,1143996,1,2,26452,4,2066522112,78580387840,0.344843864
2290,1147634,1,1,14161,4,2066522112,78580387840,0.335807085
2291,1145272,1,3,47326,4,2066522112,78580387840,0.363971949
2292,1151709,1,2,37201,4,2066522112,78580387840,0.361112118
2293,1158088,1,1,8281,4,2066522112,78580387840,0.330391884
2294,1160823,1,1,9409,4,2066522112,78580387840,0.330176115
2295,1160080,1,1,13456,4,2066522112,78580387840,0.367419004
2296,1158275,1,2,29201,4,2066522112,78580387840,0.419335127
2297,1157598,1,2,35360,4,2066522112,78580387840,0.385391951
2298,1156394,1,1,22801,4,2066522112,78580387840,0.342476845
2299,1158392,1,0,0,4,2066522112,78580387840,0.319421053
2300,597194,2,0,0,4,2066522112,78580387840,0.198490143
2301,602143,2,0,0,4,2066522112,78580387840,0.192522049
2302,603461,2,0,0,4,2066522112,78580387840,0.197551966
2303,603797,2,1,7921,4,2066522112,78580387840,0.266066074
2304,602951,2,2,13045,4,2066522112,78580383744,0.209909916
2305,608502,2,0,0,4,2066522112,78580383744,0.186271906
2306,604448,2,1,7921,4,2066522112,78580383744,0.206186056
2307,614335,2,1,7744,4,2066522112,78580383744,0.20045495
2308,606296,2,1,7225,4,2066522112,78580371456,0.19629693
2309,610736,2,3,22083,4,2066522112,78580371456,0.229048014
2310,610000,2,3,21974,4,2066522112,78580371456,0.231003046
2311,610153,2,3,21614,4,2066522112,78580371456,0.242072105
2312,613423,2,2,14650,4,2066522112,78580371456,0.222151995
2313,617602,2,2,12641,4,2066522112,78580371456,0.222069025
2314,619181,2,2,14005,4,2066522112,78580371456,0.206485987
2315,620286,2,3,24040,4,2066522112,78580371456,0.238587141
2316,621184,2,2,16441,4,2066522112,78580371456,0.221660852
2317,620597,2,2,15210,4,2066522112,78580371456,0.229248047
2318,619585,2,1,6400,4,2066522112,78580371456,0.228992939
2319,619876,2,1,6400,4,2066522112,78580371456,0.29479003
2320,466228,3,0,0,4,2066522112,78580371456,0.137103081
2321,470564,3,0,0,4,2066522112,78580371456,0.13793087
2322,470332,3,0,0,4,2066522112,78580371456,0.137623072
2323,464361,3,1,7569,4,2066522112,78580371456,0.153003931
2324,469289,3,1,7921,4,2066522112,78580371456,0.155320168
2325,467641,3,1,7569,4,2066522112,78580371456,0.149739981
2326,472092,3,0,0,4,2066522112,78580371456,0.13624692
2327,472918,3,1,7921,4,2066522112,78580371456,0.160686016
2328,473502,3,1,7921,4,2066522112,78580371456,0.151495934
2329,472848,3,1,6889,4,2066522112,78580371456,0.152895927
2330,470302,3,0,0,4,2066522112,78580371456,0.140794992
2331,472161,3,3,17030,4,2066522112,78580371456,0.183149099
2332,471239,3,3,16168,4,2066522112,78580371456,0.181514025
2333,470193,3,2,10386,4,2066522112,78580371456,0.167312145
2334,471999,3,1,5184,4,2066522112,78580371456,0.153946877
2335,471676,3,1,5776,4,2066522112,78580371456,0.156218052
2336,471377,3,1,6724,4,2066522112,78580371456,0.160033941
2337,472263,3,1,7569,4,2066522112,78580371456,0.15999198
2338,473109,3,0,0,4,2066522112,78580371456,0.141139984
2339,472914,3,0,0,4,2066522112,78580371456,0.144840002
2340,1272355,1,2,28673,4,2066522112,78580371456,0.37370801
2341,1268215,1,4,58470,4,2066522112,78580371456,0.407187939
2342,1273057,1,3,47057,4,2066522112,78580371456,0.386111021
2343,1204403,1,3,42906,4,2066522112,78580371456,0.367554903
2344,1206101,1,4,53833,4,2066522112,78580371456,0.394953012
2345,1203723,1,4,57338,4,2066522112,78580371456,0.398081064
2346,1208167,1,3,42536,4,2066522112,78580371456,0.381678104
2347,1209067,1,3,43065,4,2066522112,78580371456,0.437069178
2348,1208884,1,3,42061,4,2066522112,78580371456,0.387194157
2349,1205256,1,3,39717,4,2066522112,78580363264,0.380745888
2350,1199756,1,4,55206,4,2066522112,78580363264,0.398449898
2351,1206717,1,2,31914,4,2066522112,78580363264,0.362071991
2352,1205663,1,1,16129,4,2066522112,78580363264,0.365524054
2353,1207544,1,2,26452,4,2066522112,78580363264,0.381158829
2354,1207750,1,4,44283,4,2066522112,78580363264,0.407902002
2355,1208511,1,2,30529,4,2066522112,78580363264,0.349767923
2356,1209238,1,3,41685,4,2066522112,78580363264,0.441591978
2357,1214020,1,2,23860,4,2066522112,78580363264,0.362145901
2358,1217794,1,0,0,4,2066522112,78580363264,0.33179903
2359,1208586,1,3,36426,4,2066522112,78580363264,0.386243105
2360,681033,2,3,19105,4,2066522112,78580363264,0.246711016
2361,681965,2,4,23611,4,2066522112,78580363264,0.268870831
2362,682290,2,2,10084,4,2066522112,78580363264,0.233528852
2363,683649,2,1,5476,4,2066522112,78580363264,0.21382308
2364,648256,2,0,0,4,2066522112,78580363264,0.198902845
2365,654133,2,1,5625,4,2066522112,78580363264,0.214719057
2366,653666,2,2,12802,4,2066522112,78580363264,0.221925974
2367,654724,2,0,0,4,2066522112,78580363264,0.187633991
2368,654297,2,0,0,4,2066522112,78580363264,0.197257042
2369,649617,2,1,6084,4,2066522112,78580363264,0.473870039
2370,648868,2,1,6724,4,2066522112,78580363264,0.202384949
2371,649987,2,2,12482,4,2066522112,78580363264,0.27354002
2372,650741,2,2,12961,4,2066522112,78580363264,0.221541882
2373,652874,2,2,12200,4,2066522112,78580363264,0.223236084
2374,652892,2,2,12349,4,2066522112,78580363264,0.220239878
2375,657490,2,2,10337,4,2066522112,78580363264,0.224990129
2376,657940,2,1,7225,4,2066522112,78580363264,0.206696033
2377,656168,2,1,7921,4,2066522112,78580363264,0.233871937
2378,653035,2,2,13498,4,2066522112,78580363264,0.220139027
2379,654971,2,0,0,4,2066522112,78580363264,0.197463036
2380,524075,3,2,13969,4,2066522112,78580363264,0.182390928
2381,525251,3,1,7225,4,2066522112,78580363264,0.168727875
2382,524959,3,2,14162,4,2066522112,78580363264,0.194361925
2383,527214,3,2,14005,4,2066522112,78580363264,0.197825909
2384,498856,3,2,11252,4,2066522112,78580363264,0.181900024
2385,498895,3,2,13172,4,2066522112,78580363264,0.184059858
2386,498336,3,2,13850,4,2066522112,78580363264,0.184427977
2387,500181,3,1,6561,4,2066522112,78580363264,0.176748991
2388,500062,3,3,16910,4,2066522112,78580363264,0.190346003
2389,497225,3,0,0,4,2066522112,78580355072,0.143652916
2390,500698,3,2,11765,4,2066522112,78580355072,0.177411079
2391,500975,3,2,12410,4,2066522112,78580355072,0.183292866
2392,497760,3,2,12898,4,2066522112,78580355072,0.174600124
2393,497322,3,2,14461,4,2066522112,78580355072,0.179656982
2394,498519,3,2,11413,4,2066522112,78580355072,0.182258129
2395,499774,3,2,11866,4,2066522112,78580355072,0.17564702
2396,497337,3,3,18629,4,2066522112,78580355072,0.239979029
2397,497365,3,3,19382,4,2066522112,78580355072,0.193628073
2398,499037,3,2,11729,4,2066522112,78580355072,0.175806046
2399,499872,3,3,20141,4,2066522112,78580355072,0.213472843
2400,1147704,1,0,0,1,4112809984,78579892224,0.999532938
2401,1150053,1,0,0,1,4112809984,78579892224,0.546178102
2402,1151299,1,0,0,1,4112809984,78579892224,0.339548111
2403,1119183,1,0,0,1,4112809984,78579892224,0.383751869
2404,1117925,1,0,0,1,4112809984,78579892224,0.321470022
2405,1121545,1,0,0,1,4112809984,78579908608,0.370032072
2406,1116805,1,0,0,1,4112809984,78579908608,0.334408045
2407,1122963,1,0,0,1,4112809984,78579908608,0.365588903
2408,1125003,1,0,0,1,4112809984,78579908608,0.326630831
2409,1126077,1,0,0,1,4112809984,78579924992,0.34975481
2410,1121139,1,0,0,1,4112809984,78579924992,0.326333046
2411,1119968,1,0,0,1,4112809984,78579924992,0.362393141
2412,1118681,1,0,0,1,4112809984,78579924992,0.325739861
2413,1119964,1,0,0,1,4112809984,78579924992,0.416819096
2414,1123352,1,0,0,1,4112809984,78579924992,0.330406904
2415,1129343,1,0,0,1,4112809984,78579924992,0.361129999
2416,1132668,1,0,0,1,4112809984,78579924992,0.46627903
2417,1132122,1,0,0,1,4112809984,78579924992,0.340156078
2418,1131316,1,0,0,1,4112809984,78579924992,0.335134983
2419,1133131,1,0,0,1,4112809984,78579924992,0.335065126
2420,805779,2,0,0,1,4112809984,78579924992,0.223845005
2421,805994,2,0,0,1,4112809984,78579924992,0.236121178
2422,802130,2,0,0,1,4112809984,78579924992,0.215055943
2423,598441,2,0,0,1,4112809984,78579924992,0.197048903
2424,644690,2,0,0,1,4112809984,78579924992,0.219660044
2425,644277,2,0,0,1,4112809984,78579924992,0.208520889
2426,645841,2,0,0,1,4112809984,78579924992,0.206851006
2427,645060,2,0,0,1,4112809984,78579924992,0.206402779
2428,645502,2,0,0,1,4112809984,78579924992,0.205549002
2429,645978,2,0,0,1,4112809984,78579924992,0.208795071
2430,645750,2,0,0,1,4112809984,78579924992,0.20774889
2431,645790,2,0,0,1,4112809984,78579924992,0.208564997
2432,646162,2,0,0,1,4112809984,78579924992,0.211052895
2433,646158,2,0,0,1,4112809984,78579924992,0.208551884
2434,646200,2,0,0,1,4112809984,78579924992,0.211048126
2435,645167,2,0,0,1,4112809984,78579924992,0.214038134
2436,645386,2,0,0,1,4112809984,78579924992,0.210267067
2437,645819,2,0,0,1,4112809984,78579924992,0.212772131
2438,645648,2,0,0,1,4112809984,78579916800,0.210152149
2439,644489,2,0,0,1,4112809984,78579916800,0.214010954
2440,431613,3,0,0,1,4112809984,78579916800,0.138872862
2441,434595,3,0,0,1,4112809984,78579916800,0.133249044
2442,435649,3,0,0,1,4112809984,78579916800,0.227846146
2443,423087,3,0,0,1,4112809984,78579916800,0.136954069
2444,425059,3,0,0,1,4112809984,78579916800,0.135035038
2445,432063,3,0,0,1,4112809984,78579916800,0.144220829
2446,425713,3,0,0,1,4112809984,78579916800,0.269041061
2447,426491,3,0,0,1,4112809984,78579916800,0.284468889
2448,434276,3,0,0,1,4112809984,78579916800,0.276894093
2449,434497,3,0,0,1,4112809984,78579912704,0.289112091
2450,435318,3,0,0,1,4112809984,78579912704,0.135332108
2451,426544,3,0,0,1,4112809984,78579912704,0.169559956
2452,429232,3,0,0,1,4112809984,78579912704,0.137959003
2453,428477,3,0,0,1,4112809984,78579912704,0.135059118
2454,428337,3,0,0,1,4112809984,78579912704,0.136786938
2455,428638,3,0,0,1,4112809984,78579912704,0.138407946
2456,435231,3,0,0,1,4112809984,78579912704,0.138384104
2457,433954,3,0,0,1,4112809984,78579912704,0.136260033
2458,433331,3,0,0,1,4112809984,78579912704,0.136097908
2459,433531,3,0,0,1,4112809984,78579912704,0.139108896
2460,1154897,1,1,51984,1,4112809984,78579912704,0.714738131
2461,1157608,1,1,22801,1,4112809984,78579912704,0.56712389
2462,1157237,1,0,0,1,4112809984,78579912704,0.483628988
2463,1127148,1,0,0,1,4112809984,78579912704,0.380907059
2464,1136638,1,0,0,1,4112809984,78579912704,0.473660946
2465,1121158,1,0,0,1,4112809984,78579912704,0.388165951
2466,1136554,1,1,65025,1,4112809984,78579912704,0.453660965
2467,1130759,1,1,44944,1,4112809984,78579912704,0.427802801
2468,1125128,1,1,61504,1,4112809984,78579912704,0.455138922
2469,1137173,1,0,0,1,4112809984,78579912704,0.382239819
2470,1125027,1,0,0,1,4112809984,78579912704,0.456778765
2471,1126715,1,0,0,1,4112809984,78579912704,0.379596949
2472,1126354,1,0,0,1,4112809984,78579912704,0.389348984
2473,1127099,1,1,61009,1,4112809984,78579904512,0.510267973
2474,1127369,1,0,0,1,4112809984,78579904512,0.509078979
2475,1124406,1,0,0,1,4112809984,78579904512,0.383868933
2476,1125710,1,0,0,1,4112809984,78579904512,0.462548971
2477,1130144,1,0,0,1,4112809984,78579904512,0.386121035
2478,1131368,1,0,0,1,4112809984,78579904512,0.411359787
2479,1134231,1,0,0,1,4112809984,78579904512,0.388190985
2480,623118,2,1,35344,1,4112809984,78579904512,0.28350687
2481,617889,2,1,44100,1,4112809984,78579904512,0.254151106
2482,617191,2,1,59049,1,4112809984,78579904512,0.316790104
2483,605862,2,0,0,1,4112809984,78579904512,0.233545065
2484,605682,2,0,0,1,4112809984,78579904512,0.227156878
2485,598264,2,0,0,1,4112809984,78579904512,0.226462126
2486,612768,2,0,0,1,4112809984,78579904512,0.228299856
2487,604395,2,0,0,1,4112809984,78579904512,0.286435843
2488,609633,2,1,20736,1,4112809984,78579904512,0.283427
2489,611023,2,1,22801,1,4112809984,78579904512,0.274087906
2490,614830,2,1,30625,1,4112809984,78579904512,0.280811071
2491,613780,2,1,29241,1,4112809984,78579904512,0.278100014
2492,613741,2,0,0,1,4112809984,78579904512,0.254017115
2493,618767,2,0,0,1,4112809984,78579904512,0.255567789
2494,617535,2,0,0,1,4112809984,78579904512,0.259587049
2495,617462,2,0,0,1,4112809984,78579904512,0.255334854
2496,615370,2,1,13456,1,4112809984,78579904512,0.295037031
2497,615396,2,0,0,1,4112809984,78579904512,0.266262054
2498,614863,2,1,24649,1,4112809984,78579904512,0.288769007
2499,615828,2,1,22801,1,4112809984,78579904512,0.287250996
2500,462955,3,1,71824,1,4112809984,78579904512,0.206675053
2501,457266,3,1,78961,1,4112809984,78579904512,0.21043992
2502,456755,3,1,60025,1,4112809984,78579904512,0.20294714
2503,456499,3,0,0,1,4112809984,78579904512,0.174066067
2504,455952,3,0,0,1,4112809984,78579904512,0.166615963
2505,451700,3,0,0,1,4112809984,78579904512,0.173094034
2506,458987,3,0,0,1,4112809984,78579904512,0.26037097
2507,457550,3,0,0,1,4112809984,78579904512,0.187716007
2508,458341,3,0,0,1,4112809984,78579904512,0.18080616
2509,458154,3,0,0,1,4112809984,78579904512,0.189459085
2510,456649,3,1,33856,1,4112809984,78579904512,0.210474014
2511,453215,3,0,0,1,4112809984,78579904512,0.17858386
2512,462922,3,0,0,1,4112809984,78579896320,0.234726191
2513,455250,3,0,0,1,4112809984,78579896320,0.179072142
2514,455155,3,0,0,1,4112809984,78579896320,0.183380127
2515,459075,3,0,0,1,4112809984,78579896320,0.18818903
2516,459242,3,0,0,1,4112809984,78579896320,0.201088905
2517,459057,3,0,0,1,4112809984,78579896320,0.193202019
2518,459729,3,1,38416,1,4112809984,78579896320,0.210424185
2519,459758,3,0,0,1,4112809984,78579896320,0.212455034
2520,1162869,1,1,24649,1,4112809984,78579896320,0.670442104
2521,1163679,1,1,23716,1,4112809984,78579896320,0.589545965
2522,1164153,1,2,53077,1,4112809984,78579896320,0.488126993
2523,1162572,1,2,46826,1,4112809984,78579896320,0.484461069
2524,1137292,1,2,49370,1,4112809984,78579892224,0.571575165
2525,1137822,1,1,15625,1,4112809984,78579892224,0.44365716
2526,1136339,1,1,14641,1,4112809984,78579892224,0.485314846
2527,1133786,1,0,0,1,4112809984,78579892224,0.438843966
2528,1134933,1,0,0,1,4112809984,78579892224,0.516884089
2529,1136368,1,1,17161,1,4112809984,78579892224,0.449168921
2530,1136485,1,0,0,1,4112809984,78579892224,0.417179823
2531,1137838,1,0,0,1,4112809984,78579892224,0.396910906
2532,1138850,1,1,22801,1,4112809984,78579892224,0.460242987
2533,1138632,1,1,22801,1,4112809984,78579892224,0.426361799
2534,1138231,1,1,22801,1,4112809984,78579892224,0.42407012
2535,1136299,1,1,22801,1,4112809984,78579892224,0.492475033
2536,1134872,1,1,14884,1,4112809984,78579892224,0.461734056
2537,1136546,1,1,15129,1,4112809984,78579892224,0.443754911
2538,1137069,1,1,14161,1,4112809984,78579892224,0.527563095
2539,1137920,1,2,29045,1,4112809984,78579892224,0.488959074
2540,616269,2,1,11236,1,4112809984,78579892224,0.277407885
2541,617875,2,0,0,1,4112809984,78579892224,0.246635914
2542,615871,2,0,0,1,4112809984,78579892224,0.251806974
2543,618460,2,0,0,1,4112809984,78579892224,0.241127014
2544,609104,2,1,8836,1,4112809984,78579892224,0.289542913
2545,607508,2,1,9025,1,4112809984,78579892224,0.272947073
2546,607798,2,2,13876,1,4112809984,78579879936,0.353810072
2547,607698,2,1,9604,1,4112809984,78579879936,0.277431965
2548,611161,2,0,0,1,4112809984,78579879936,0.254414082
2549,606197,2,0,0,1,4112809984,78579879936,0.252140045
2550,606873,2,0,0,1,4112809984,78579879936,0.238672972
2551,603500,2,0,0,1,4112809984,78579879936,0.240276098
2552,602495,2,0,0,1,4112809984,78579879936,0.244115114
2553,603902,2,2,17861,1,4112809984,78579879936,0.308835983
2554,601811,2,2,17125,1,4112809984,78579879936,0.308995962
2555,596887,2,2,14977,1,4112809984,78579879936,0.355165958
2556,599614,2,0,0,1,4112809984,78579879936,0.248997927
2557,599158,2,1,7396,1,4112809984,78579879936,0.279819965
2558,595261,2,2,13345,1,4112809984,78579879936,0.291699886
2559,591324,2,0,0,1,4112809984,78579879936,0.243013144
2560,462210,3,0,0,1,4112809984,78579879936,0.210931063
2561,466263,3,0,0,1,4112809984,78579879936,0.185368061
2562,465176,3,0,0,1,4112809984,78579879936,0.186881065
2563,459621,3,0,0,1,4112809984,78579879936,0.189935923
2564,458851,3,0,0,1,4112809984,78579879936,0.188831091
2565,460127,3,0,0,1,4112809984,78579879936,0.197247028
2566,458826,3,0,0,1,4112809984,78579879936,0.185825109
2567,457584,3,0,0,1,4112809984,78579879936,0.229562044
2568,457409,3,0,0,1,4112809984,78579879936,0.182896137
2569,457011,3,0,0,1,4112809984,78579879936,0.186704159
2570,458032,3,0,0,1,4112809984,78579879936,0.200567007
2571,461085,3,1,10201,1,4112809984,78579879936,0.242575884
2572,463622,3,2,22474,1,4112809984,78579879936,0.254750013
2573,461393,3,2,23360,1,4112809984,78579879936,0.251055002
2574,460846,3,2,20205,1,4112809984,78579879936,0.252331972
2575,457388,3,1,13456,1,4112809984,78579879936,0.218477964
2576,463941,3,2,26912,1,4112809984,78579879936,0.249558926
2577,457691,3,1,12769,1,4112809984,78579879936,0.217907906
2578,454952,3,2,13573,1,4112809984,78579879936,0.245135069
2579,456046,3,1,11025,1,4112809984,78579879936,0.223519087
2580,1169196,1,3,43224,1,4112809984,78579879936,0.651585102
2581,1166539,1,2,30125,1,4112809984,78579879936,0.648456812
2582,1172877,1,2,28818,1,4112809984,78579879936,0.519786119
2583,1171475,1,2,29525,1,4112809984,78579879936,0.53354311
2584,1151852,1,3,50454,1,4112809984,78579879936,0.551921129
2585,1149106,1,3,48803,1,4112809984,78579871744,0.520862103
2586,1139377,1,3,50165,1,4112809984,78579871744,0.54412818
2587,1133409,1,3,52838,1,4112809984,78579871744,0.530737162
2588,1137959,1,3,48653,1,4112809984,78579871744,0.533339977
2589,1143996,1,2,26452,1,4112809984,78579871744,0.568261862
2590,1147634,1,1,14161,1,4112809984,78579871744,0.489692926
2591,1145272,1,3,47326,1,4112809984,78579871744,0.60195899
2592,1151709,1,2,37201,1,4112809984,78579871744,0.584408998
2593,1158088,1,1,8281,1,4112809984,78579871744,0.486237049
2594,1160823,1,1,9409,1,4112809984,78579871744,0.523005009
2595,1160080,1,1,13456,1,4112809984,78579871744,0.481709957
2596,1158275,1,2,29201,1,4112809984,78579871744,0.527750969
2597,1157598,1,2,35360,1,4112809984,78579871744,0.503377914
2598,1156394,1,1,22801,1,4112809984,78579871744,0.544312
2599,1158392,1,0,0,1,4112809984,78579871744,0.462460041
2600,597194,2,0,0,1,4112809984,78579871744,0.262542963
2601,602143,2,0,0,1,4112809984,78579871744,0.261496067
2602,603461,2,0,0,1,4112809984,78579871744,0.259254932
2603,603797,2,1,7921,1,4112809984,78579871744,0.287562132
2604,602951,2,2,13045,1,4112809984,78579871744,0.321602821
2605,608502,2,0,0,1,4112809984,78579871744,0.269205093
2606,604448,2,1,7921,1,4112809984,78579871744,0.297978878
2607,614335,2,1,7744,1,4112809984,78579871744,0.304130793
2608,606296,2,1,7225,1,4112809984,78579871744,0.286374092
2609,610736,2,3,22083,1,4112809984,78579871744,0.348195076
2610,610000,2,3,21974,1,4112809984,78579871744,0.338790894
2611,610153,2,3,21614,1,4112809984,78579871744,0.403364182
2612,613423,2,2,14650,1,4112809984,78579871744,0.323160172
2613,617602,2,2,12641,1,4112809984,78579871744,0.321758986
2614,619181,2,2,14005,1,4112809984,78579871744,0.324644089
2615,620286,2,3,24040,1,4112809984,78579871744,0.342217922
2616,621184,2,2,16441,1,4112809984,78579871744,0.323353052
2617,620597,2,2,15210,1,4112809984,78579871744,0.319177866
2618,619585,2,1,6400,1,4112809984,78579863552,0.292801142
2619,619876,2,1,6400,1,4112809984,78579863552,0.294046879
2620,466228,3,0,0,1,4112809984,78579863552,0.259889841
2621,470564,3,0,0,1,4112809984,78579863552,0.194939137
2622,470332,3,0,0,1,4112809984,78579863552,0.198415041
2623,464361,3,1,7569,1,4112809984,78579863552,0.23369503
2624,469289,3,1,7921,1,4112809984,78579863552,0.267871857
2625,467641,3,1,7569,1,4112809984,78579863552,0.223265171
2626,472092,3,0,0,1,4112809984,78579863552,0.197583914
2627,472918,3,1,7921,1,4112809984,78579863552,0.22803092
2628,473502,3,1,7921,1,4112809984,78579863552,0.229801893
2629,472848,3,1,6889,1,4112809984,78579863552,0.230937958
2630,470302,3,0,0,1,4112809984,78579863552,0.194253922
2631,472161,3,3,17030,1,4112809984,78579863552,0.289619923
2632,471239,3,3,16168,1,4112809984,78579863552,0.284450054
2633,470193,3,2,10386,1,4112809984,78579863552,0.260204792
2634,471999,3,1,5184,1,4112809984,78579863552,0.285156012
2635,471676,3,1,5776,1,4112809984,78579863552,0.227830172
2636,471377,3,1,6724,1,4112809984,78579863552,0.230059862
2637,472263,3,1,7569,1,4112809984,78579863552,0.230561972
2638,473109,3,0,0,1,4112809984,78579863552,0.209553957
2639,472914,3,0,0,1,4112809984,78579863552,0.207280874
2640,1272355,1,2,28673,1,4112809984,78579863552,0.737682819
2641,1268215,1,4,58470,1,4112809984,78579863552,0.772617817
2642,1273057,1,3,47057,1,4112809984,78579863552,0.601652861
2643,1204403,1,3,42906,1,4112809984,78579863552,0.588868856
2644,1206101,1,4,53833,1,4112809984,78579863552,0.61241889
2645,1203723,1,4,57338,1,4112809984,78579863552,0.607855082
2646,1208167,1,3,42536,1,4112809984,78579863552,0.585639
2647,1209067,1,3,43065,1,4112809984,78579863552,0.594828129
2648,1208884,1,3,42061,1,4112809984,78579863552,0.588188887
2649,1205256,1,3,39717,1,4112809984,78579863552,0.591932058
2650,1199756,1,4,55206,1,4112809984,78579863552,0.694450855
2651,1206717,1,2,31914,1,4112809984,78579863552,0.575553894
2652,1205663,1,1,16129,1,4112809984,78579855360,0.597278118
2653,1207544,1,2,26452,1,4112809984,78579855360,0.566665888
2654,1207750,1,4,44283,1,4112809984,78579855360,0.623440027
2655,1208511,1,2,30529,1,4112809984,78579855360,0.578752995
2656,1209238,1,3,41685,1,4112809984,78579855360,0.646752834
2657,1214020,1,2,23860,1,4112809984,78579855360,0.576292992
2658,1217794,1,0,0,1,4112809984,78579855360,0.543545008
2659,1208586,1,3,36426,1,4112809984,78579855360,0.677514076
2660,681033,2,3,19105,1,4112809984,78579855360,0.396229982
2661,681965,2,4,23611,1,4112809984,78579855360,0.405101061
2662,682290,2,2,10084,1,4112809984,78579855360,0.373286963
2663,683649,2,1,5476,1,4112809984,78579855360,0.334774017
2664,648256,2,0,0,1,4112809984,78579855360,0.291494846
2665,654133,2,1,5625,1,4112809984,78579855360,0.328505039
2666,653666,2,2,12802,1,4112809984,78579855360,0.349761963
2667,654724,2,0,0,1,4112809984,78579855360,0.300807953
2668,654297,2,0,0,1,4112809984,78579855360,0.295726061
2669,649617,2,1,6084,1,4112809984,78579855360,0.319081068
2670,648868,2,1,6724,1,4112809984,78579855360,0.319599152
2671,649987,2,2,12482,1,4112809984,78579855360,0.350852966
2672,650741,2,2,12961,1,4112809984,78579855360,0.351699829
2673,652874,2,2,12200,1,4112809984,78579855360,0.35007
2674,652892,2,2,12349,1,4112809984,78579855360,0.344838142
2675,657490,2,2,10337,1,4112809984,78579855360,0.346865892
2676,657940,2,1,7225,1,4112809984,78579855360,0.338965178
2677,656168,2,1,7921,1,4112809984,78579855360,0.350261927
2678,653035,2,2,13498,1,4112809984,78579855360,0.353362083
2679,654971,2,0,0,1,4112809984,78579855360,0.293962955
2680,524075,3,2,13969,1,4112809984,78579855360,0.287085056
2681,525251,3,1,7225,1,4112809984,78579855360,0.262488842
2682,524959,3,2,14162,1,4112809984,78579855360,0.300338984
2683,527214,3,2,14005,1,4112809984,78579855360,0.294439077
2684,498856,3,2,11252,1,4112809984,78579855360,0.28956008
2685,498895,3,2,13172,1,4112809984,78579855360,0.276679039
2686,498336,3,2,13850,1,4112809984,78579847168,0.282356024
2687,500181,3,1,6561,1,4112809984,78579847168,0.252913952
2688,500062,3,3,16910,1,4112809984,78579847168,0.300663948
2689,497225,3,0,0,1,4112809984,78579847168,0.220317841
2690,500698,3,2,11765,1,4112809984,78579847168,0.280843019
2691,500975,3,2,12410,1,4112809984,78579847168,0.274128914
2692,497760,3,2,12898,1,4112809984,78579847168,0.364540815
2693,497322,3,2,14461,1,4112809984,78579847168,0.280895233
2694,498519,3,2,11413,1,4112809984,78579847168,0.288593054
2695,499774,3,2,11866,1,4112809984,78579847168,0.289889812
2696,497337,3,3,18629,1,4112809984,78579847168,0.32302022
2697,497365,3,3,19382,1,4112809984,78579847168,0.313524008
2698,499037,3,2,11729,1,4112809984,78579847168,0.28926897
2699,499872,3,3,20141,1,4112809984,78579847168,0.323589802
2700,1147704,1,0,0,2,4112838656,78579433472,0.871195078
2701,1150053,1,0,0,2,4112838656,78579429376,0.47033
2702,1151299,1,0,0,2,4112838656,78579425280,0.305500031
2703,1119183,1,0,0,2,4112838656,78579425280,0.347517014
2704,1117925,1,0,0,2,4112838656,78579425280,0.34959197
2705,1121545,1,0,0,2,4112838656,78579425280,0.294028044
2706,1116805,1,0,0,2,4112838656,78579425280,0.307403088
2707,1122963,1,0,0,2,4112838656,78579425280,0.390619993
2708,1125003,1,0,0,2,4112838656,78579425280,0.330164909
2709,1126077,1,0,0,2,4112838656,78579425280,0.32855916
2710,1121139,1,0,0,2,4112838656,78579425280,0.441687822
2711,1119968,1,0,0,2,4112838656,78579421184,0.295138121
2712,1118681,1,0,0,2,4112838656,78579421184,0.293950081
2713,1119964,1,0,0,2,4112838656,78579421184,0.305819035
2714,1123352,1,0,0,2,4112838656,78579421184,0.293591976
2715,1129343,1,0,0,2,4112838656,78579421184,0.346389055
2716,1132668,1,0,0,2,4112838656,78579421184,0.298521042
2717,1132122,1,0,0,2,4112838656,78579421184,0.290324926
2718,1131316,1,0,0,2,4112838656,78579421184,0.289520979
2719,1133131,1,0,0,2,4112838656,78579421184,0.295330763
2720,805779,2,0,0,2,4112838656,78579421184,0.193757057
2721,805994,2,0,0,2,4112838656,78579421184,0.275192022
2722,802130,2,0,0,2,4112838656,78579421184,0.186064959
2723,598441,2,0,0,2,4112838656,78579421184,0.172894001
2724,644690,2,0,0,2,4112838656,78579421184,0.184529066
2725,644277,2,0,0,2,4112838656,78579421184,0.183341026
2726,645841,2,0,0,2,4112838656,78579421184,0.18625617
2727,645060,2,0,0,2,4112838656,78579421184,0.188103914
2728,645502,2,0,0,2,4112838656,78579421184,0.190032005
2729,645978,2,0,0,2,4112838656,78579421184,0.195217133
2730,645750,2,0,0,2,4112838656,78579421184,0.186851978
2731,645790,2,0,0,2,4112838656,78579421184,0.181823015
2732,646162,2,0,0,2,4112838656,78579421184,0.185763121
2733,646158,2,0,0,2,4112838656,78579421184,0.193649054
2734,646200,2,0,0,2,4112838656,78579421184,0.223572016
2735,645167,2,0,0,2,4112838656,78579421184,0.19057107
2736,645386,2,0,0,2,4112838656,78579421184,0.179501057
2737,645819,2,0,0,2,4112838656,78579421184,0.180662155
