image_size,resolution1,resolution2,face_num,face_area,cpu_core,mem_total,disk_available,process_time
1151709,1920,1080,3,39753,1,2075713536,7316967424,0.851084948
1158088,1920,1080,1,8010,1,2075713536,7316967424,0.867309093
1160823,1920,1080,1,8010,1,2075713536,7316967424,0.857590914
1160080,1920,1080,1,11556,1,2075713536,7316967424,0.921319008
1158275,1920,1080,2,28197,1,2075713536,7316967424,0.871023893
1157598,1920,1080,2,28197,1,2075713536,7316967424,0.873865843
1156394,1920,1080,1,16641,1,2075713536,7316967424,0.859261036
1158392,1920,1080,1,16641,1,2075713536,7316967424,0.911823988
597194,1280,960,2,13650,1,2075713536,7316967424,0.520735979
602143,1280,960,1,8100,1,2075713536,7316967424,0.516093969
603461,1280,960,1,8100,1,2075713536,7316967424,0.525564909
603797,1280,960,2,11175,1,2075713536,7316967424,0.518053055
602951,1280,960,2,13486,1,2075713536,7316967424,0.571145058
608502,1280,960,2,13560,1,2075713536,7316967424,0.517714977
604448,1280,960,1,8010,1,2075713536,7316967424,0.516556978
614335,1280,960,1,8010,1,2075713536,7316967424,0.509570122
606296,1280,960,2,13650,1,2075713536,7316967424,0.517855883
610736,1280,960,3,15019,1,2075713536,7316967424,0.519812107
610000,1280,960,3,14944,1,2075713536,7316967424,0.520218849
610153,1280,960,3,15019,1,2075713536,7316967424,0.519014835
613423,1280,960,3,15019,1,2075713536,7316967424,0.51101613
617602,1280,960,3,19275,1,2075713536,7316967424,0.521039009
619181,1280,960,3,19126,1,2075713536,7316967424,0.521307945
620286,1280,960,2,9394,1,2075713536,7316967424,0.573949099
621184,1280,960,2,11175,1,2075713536,7316967424,0.512439013
620597,1280,960,3,16726,1,2075713536,7316967424,0.518302202
619585,1280,960,3,16725,1,2075713536,7316967424,0.511837959
619876,1280,960,2,11250,1,2075713536,7316967424,0.517884016
466228,1280,720,0,0,1,2075713536,7316967424,0.388173103
470564,1280,720,1,5550,1,2075713536,7316967424,0.389610052
470332,1280,720,2,13650,1,2075713536,7316967424,0.389633894
464361,1280,720,1,8100,1,2075713536,7316967424,0.389119864
469289,1280,720,2,13650,1,2075713536,7316967424,0.38851285
467641,1280,720,3,17494,1,2075713536,7316967424,0.394850969
472092,1280,720,3,15850,1,2075713536,7316967424,0.394282818
472918,1280,720,3,15788,1,2075713536,7316967424,0.444755077
473502,1280,720,2,11944,1,2075713536,7316967424,0.393957853
472848,1280,720,2,9469,1,2075713536,7316967424,0.394899845
470302,1280,720,3,13300,1,2075713536,7316967424,0.395066977
472161,1280,720,3,15094,1,2075713536,7316967424,0.416607857
471239,1280,720,3,15006,1,2075713536,7316963328,0.393643141
470193,1280,720,3,13437,1,2075713536,7316963328,0.441367149
471999,1280,720,3,12235,1,2075713536,7316963328,0.401005983
471676,1280,720,2,9531,1,2075713536,7316963328,0.392379045
471377,1280,720,1,5625,1,2075713536,7316963328,0.383579969
472263,1280,720,1,5550,1,2075713536,7316963328,0.389774084
473109,1280,720,0,0,1,2075713536,7316963328,0.386533022
472914,1280,720,2,7399,1,2075713536,7316963328,0.385144949
1272355,1920,1080,4,51309,1,2075713536,7316963328,0.910825014
1268215,1920,1080,4,51417,1,2075713536,7316963328,0.883862972
1273057,1920,1080,4,51417,1,2075713536,7316963328,0.88280797
1204403,1920,1080,4,51417,1,2075713536,7316963328,0.880399942
1206101,1920,1080,4,51309,1,2075713536,7316963328,0.865519047
1203723,1920,1080,4,47763,1,2075713536,7316963328,0.880513906
1208167,1920,1080,4,46225,1,2075713536,7316963328,0.85455513
1209067,1920,1080,4,46225,1,2075713536,7316963328,0.874266148
1208884,1920,1080,4,42769,1,2075713536,7316963328,0.863779783
1205256,1920,1080,4,51417,1,2075713536,7316963328,0.887126923
1199756,1920,1080,4,46225,1,2075713536,7316963328,0.867218971
1206717,1920,1080,4,51417,1,2075713536,7316963328,0.870971918
1205663,1920,1080,4,42571,1,2075713536,7316963328,0.86851716
1207544,1920,1080,4,47763,1,2075713536,7316963328,0.879435062
1207750,1920,1080,4,47763,1,2075713536,7316955136,0.866863012
1208511,1920,1080,4,47961,1,2075713536,7316955136,0.90459013
1209238,1920,1080,3,39753,1,2075713536,7316955136,0.866131067
1214020,1920,1080,3,34669,1,2075713536,7316955136,0.881876945
1217794,1920,1080,3,34561,1,2075713536,7316955136,0.865653992
1208586,1920,1080,3,31015,1,2075713536,7316955136,0.885123014
681033,1280,960,4,20569,1,2075713536,7316955136,0.527211905
681965,1280,960,4,21248,1,2075713536,7316955136,0.525255919
682290,1280,960,3,15094,1,2075713536,7316955136,0.521348953
683649,1280,960,4,23091,1,2075713536,7316955136,0.514496088
648256,1280,960,3,13238,1,2075713536,7316955136,0.521377087
654133,1280,960,3,17569,1,2075713536,7316955136,0.550836802
653666,1280,960,4,17144,1,2075713536,7316955136,0.519510984
654724,1280,960,4,17132,1,2075713536,7316955136,0.515005827
654297,1280,960,3,15698,1,2075713536,7316955136,0.520735025
649617,1280,960,3,15019,1,2075713536,7316955136,0.521867037
648868,1280,960,4,17082,1,2075713536,7316955136,0.604383945
649987,1280,960,3,15156,1,2075713536,7316955136,0.524883986
650741,1280,960,3,13238,1,2075713536,7316955136,0.544395924
652874,1280,960,3,13238,1,2075713536,7316955136,0.522053957
652892,1280,960,3,15019,1,2075713536,7316955136,0.516382933
657490,1280,960,4,18925,1,2075713536,7316955136,0.524466038
657940,1280,960,3,14870,1,2075713536,7316955136,0.522274017
656168,1280,960,4,17281,1,2075713536,7316955136,0.519471884
653035,1280,960,3,15850,1,2075713536,7316955136,0.522627115
654971,1280,960,3,14710,1,2075713536,7316955136,0.519145012
524075,1280,720,4,21372,1,2075713536,7316955136,0.403747082
525251,1280,720,4,19604,1,2075713536,7316955136,0.396597862
524959,1280,720,4,23166,1,2075713536,7316955136,0.393537998
527214,1280,720,4,19666,1,2075713536,7316951040,0.399081945
498856,1280,720,4,21310,1,2075713536,7316951040,0.392832994
498895,1280,720,4,21236,1,2075713536,7316951040,0.391251087
498336,1280,720,4,19604,1,2075713536,7316951040,0.404757023
500181,1280,720,3,19185,1,2075713536,7316951040,0.408893824
500062,1280,720,3,17479,1,2075713536,7316951040,0.393480062
497225,1280,720,4,20193,1,2075713536,7316951040,0.39882803
500698,1280,720,4,20245,1,2075713536,7316951040,0.415463924
500975,1280,720,4,23029,1,2075713536,7316951040,0.396190882
497760,1280,720,3,15698,1,2075713536,7316951040,0.395541906
497322,1280,720,3,16800,1,2075713536,7316951040,0.393603086
498519,1280,720,3,15094,1,2075713536,7316951040,0.4444561
499774,1280,720,4,23029,1,2075713536,7316951040,0.394572973
497337,1280,720,4,23029,1,2075713536,7316951040,0.396321058
497365,1280,720,4,23044,1,2075713536,7316951040,0.396996975
499037,1280,720,4,20644,1,2075713536,7316951040,0.396836996
499872,1280,720,4,22940,1,2075713536,7316951040,0.400532961
1147704,1920,1080,0,0,1,4121993216,7316389888,0.934216022
1150053,1920,1080,0,0,1,4121993216,7316365312,1.023137808
1151299,1920,1080,0,0,1,4121993216,7316365312,0.901150942
1119183,1920,1080,0,0,1,4121993216,7316365312,0.898996115
1117925,1920,1080,0,0,1,4121993216,7316365312,0.878993034
1121545,1920,1080,0,0,1,4121993216,7316361216,1.03143096
1116805,1920,1080,0,0,1,4121993216,7316361216,0.86851716
1122963,1920,1080,0,0,1,4121993216,7316361216,0.86068821
1125003,1920,1080,0,0,1,4121993216,7316361216,0.868336201
1126077,1920,1080,0,0,1,4121993216,7316361216,0.907161951
1121139,1920,1080,0,0,1,4121993216,7316361216,0.860033035
1119968,1920,1080,0,0,1,4121993216,7316361216,0.867177963
1118681,1920,1080,0,0,1,4121993216,7316361216,1.047449827
1119964,1920,1080,0,0,1,4121993216,7316361216,1.682579041
1123352,1920,1080,0,0,1,4121993216,7316357120,1.150499821
1129343,1920,1080,0,0,1,4121993216,7316357120,1.073871136
1132668,1920,1080,0,0,1,4121993216,7316357120,0.871803999
1132122,1920,1080,0,0,1,4121993216,7316357120,0.864299059
1131316,1920,1080,0,0,1,4121993216,7316357120,0.868623018
1133131,1920,1080,0,0,1,4121993216,7316357120,0.926961184
805779,1280,960,0,0,1,4121993216,7316357120,0.519045115
805994,1280,960,0,0,1,4121993216,7316357120,0.528470993
802130,1280,960,0,0,1,4121993216,7316357120,0.529495001
598441,1280,960,0,0,1,4121993216,7316357120,0.520812035
644690,1280,960,0,0,1,4121993216,7316357120,0.54462409
644277,1280,960,0,0,1,4121993216,7316357120,0.519647837
645841,1280,960,0,0,1,4121993216,7316357120,0.515826941
645060,1280,960,0,0,1,4121993216,7316357120,0.512751102
645502,1280,960,0,0,1,4121993216,7316357120,0.524591923
645978,1280,960,0,0,1,4121993216,7316357120,0.507750988
645750,1280,960,0,0,1,4121993216,7316357120,0.556535959
645790,1280,960,0,0,1,4121993216,7316357120,0.517172098
646162,1280,960,0,0,1,4121993216,7316357120,0.524959803
646158,1280,960,0,0,1,4121993216,7316357120,0.518793106
646200,1280,960,0,0,1,4121993216,7316357120,0.507452965
645167,1280,960,0,0,1,4121993216,7316357120,0.569777966
645386,1280,960,0,0,1,4121993216,7316357120,0.519181013
645819,1280,960,0,0,1,4121993216,7316357120,0.51967597
645648,1280,960,0,0,1,4121993216,7316357120,0.516249895
644489,1280,960,0,0,1,4121993216,7316357120,0.535669088
431613,1280,720,0,0,1,4121993216,7316357120,0.398123026
434595,1280,720,0,0,1,4121993216,7316357120,0.412940025
435649,1280,720,0,0,1,4121993216,7316357120,0.39171195
423087,1280,720,0,0,1,4121993216,7316357120,0.388361931
425059,1280,720,0,0,1,4121993216,7316357120,0.391389847
432063,1280,720,0,0,1,4121993216,7316357120,0.409207821
425713,1280,720,0,0,1,4121993216,7316357120,0.39260006
426491,1280,720,0,0,1,4121993216,7316357120,0.440911055
434276,1280,720,0,0,1,4121993216,7316357120,0.387001991
434497,1280,720,0,0,1,4121993216,7316357120,0.389734983
435318,1280,720,0,0,1,4121993216,7316353024,0.398123026
426544,1280,720,0,0,1,4121993216,7316353024,0.391088009
429232,1280,720,0,0,1,4121993216,7316353024,0.388973951
428477,1280,720,0,0,1,4121993216,7316353024,0.486345053
428337,1280,720,0,0,1,4121993216,7316353024,0.410248041
428638,1280,720,0,0,1,4121993216,7316353024,0.491592884
435231,1280,720,0,0,1,4121993216,7316353024,0.404051065
433954,1280,720,0,0,1,4121993216,7316353024,0.402980089
433331,1280,720,0,0,1,4121993216,7316353024,0.391198158
433531,1280,720,0,0,1,4121993216,7316353024,0.435667992
1154897,1920,1080,1,34596,1,4121993216,7316353024,0.891855001
1157608,1920,1080,1,34410,1,4121993216,7316353024,0.852667093
1157237,1920,1080,1,49729,1,4121993216,7316353024,0.871176958
1127148,1920,1080,1,49729,1,4121993216,7316353024,0.916553974
1136638,1920,1080,1,49729,1,4121993216,7316353024,0.867361069
1121158,1920,1080,1,49729,1,4121993216,7316353024,0.858392
1136554,1920,1080,1,49729,1,4121993216,7316353024,0.884298086
1130759,1920,1080,1,34596,1,4121993216,7316353024,0.918994904
1125128,1920,1080,1,34596,1,4121993216,7316353024,0.863545179
1137173,1920,1080,1,34596,1,4121993216,7316353024,0.908509016
1125027,1920,1080,1,49729,1,4121993216,7316353024,0.860958815
1126715,1920,1080,1,49729,1,4121993216,7316353024,0.93610096
1126354,1920,1080,1,34596,1,4121993216,7316353024,0.870065928
1127099,1920,1080,1,49729,1,4121993216,7316353024,0.873950005
1127369,1920,1080,1,49506,1,4121993216,7316353024,0.874353886
1124406,1920,1080,1,49506,1,4121993216,7316353024,0.936981916
1125710,1920,1080,1,49729,1,4121993216,7316353024,0.863570929
1130144,1920,1080,1,49729,1,4121993216,7316353024,0.917613983
1131368,1920,1080,0,0,1,4121993216,7316353024,0.865285873
1134231,1920,1080,0,0,1,4121993216,7316353024,0.931662798
623118,1280,960,1,24025,1,4121993216,7316353024,0.533191919
617889,1280,960,1,34410,1,4121993216,7316353024,0.533483982
617191,1280,960,1,49729,1,4121993216,7316353024,0.520524979
605862,1280,960,1,34225,1,4121993216,7316353024,0.510847092
605682,1280,960,0,0,1,4121993216,7316353024,0.573343992
598264,1280,960,0,0,1,4121993216,7316353024,0.519755125
612768,1280,960,0,0,1,4121993216,7316353024,0.519835949
604395,1280,960,1,24025,1,4121993216,7316353024,0.51500392
609633,1280,960,1,16641,1,4121993216,7316353024,0.543329
611023,1280,960,1,24025,1,4121993216,7316353024,0.519639015
614830,1280,960,1,24025,1,4121993216,7316353024,0.524032831
613780,1280,960,1,24025,1,4121993216,7316353024,0.517560005
613741,1280,960,0,0,1,4121993216,7316353024,0.514378071
618767,1280,960,1,24025,1,4121993216,7316353024,0.514992952
617535,1280,960,1,24025,1,4121993216,7316353024,0.521564007
617462,1280,960,1,24025,1,4121993216,7316353024,0.57478404
615370,1280,960,1,16641,1,4121993216,7316353024,0.521263123
615396,1280,960,1,16641,1,4121993216,7316353024,0.521374941
614863,1280,960,1,16641,1,4121993216,7316353024,0.511019945
615828,1280,960,1,23870,1,4121993216,7316353024,0.517035007
462955,1280,720,1,49729,1,4121993216,7316353024,0.404397011
457266,1280,720,1,71556,1,4121993216,7316353024,0.408271074
456755,1280,720,1,49729,1,4121993216,7316348928,0.404160976
456499,1280,720,2,51237,1,4121993216,7316348928,0.417927027
455952,1280,720,0,0,1,4121993216,7316348928,0.392700911
451700,1280,720,0,0,1,4121993216,7316348928,0.384938955
458987,1280,720,0,0,1,4121993216,7316348928,0.38770318
457550,1280,720,0,0,1,4121993216,7316348928,0.392008066
458341,1280,720,0,0,1,4121993216,7316348928,0.386092186
458154,1280,720,1,34410,1,4121993216,7316348928,0.394390821
456649,1280,720,1,24025,1,4121993216,7316348928,0.401301146
453215,1280,720,1,34596,1,4121993216,7316348928,0.392657042
462922,1280,720,1,34596,1,4121993216,7316348928,0.394707918
455250,1280,720,1,34596,1,4121993216,7316348928,0.408791065
455155,1280,720,1,24025,1,4121993216,7316348928,0.393422842
459075,1280,720,1,34596,1,4121993216,7316348928,0.393908978
459242,1280,720,1,24025,1,4121993216,7316348928,0.403620958
459057,1280,720,1,34410,1,4121993216,7316348928,0.393599987
459729,1280,720,1,24025,1,4121993216,7316348928,0.394531012
459758,1280,720,1,34596,1,4121993216,7316348928,0.447654963
1162869,1920,1080,1,24025,1,4121993216,7316348928,0.878731966
1163679,1920,1080,1,24025,1,4121993216,7316348928,0.919044971
1164153,1920,1080,2,33282,1,4121993216,7316348928,0.895157099
1162572,1920,1080,2,47740,1,4121993216,7316348928,0.936297178
1137292,1920,1080,2,47895,1,4121993216,7316348928,0.874537945
1137822,1920,1080,2,40666,1,4121993216,7316348928,0.871392965
1136339,1920,1080,1,16641,1,4121993216,7316348928,0.862291098
1133786,1920,1080,0,0,1,4121993216,7316348928,0.923125029
1134933,1920,1080,1,16641,1,4121993216,7316348928,0.880663872
1136368,1920,1080,2,40666,1,4121993216,7316348928,0.868139029
1136485,1920,1080,2,33282,1,4121993216,7316348928,0.868432999
1137838,1920,1080,2,33282,1,4121993216,7316348928,0.925750017
1138850,1920,1080,1,24025,1,4121993216,7316348928,0.881979942
1138632,1920,1080,2,40666,1,4121993216,7316348928,0.868972063
1138231,1920,1080,2,33282,1,4121993216,7316348928,0.860209942
1136299,1920,1080,2,33282,1,4121993216,7316348928,0.916751862
1134872,1920,1080,2,33282,1,4121993216,7316348928,0.867073059
1136546,1920,1080,2,40511,1,4121993216,7316348928,0.898280144
1137069,1920,1080,2,40511,1,4121993216,7316348928,0.869059086
1137920,1920,1080,2,33282,1,4121993216,7316348928,0.919660091
616269,1280,960,2,19674,1,4121993216,7316348928,0.530403852
617875,1280,960,2,16020,1,4121993216,7316348928,0.523304939
615871,1280,960,2,16020,1,4121993216,7316348928,0.513345003
618460,1280,960,1,8010,1,4121993216,7316348928,0.519510031
609104,1280,960,2,19674,1,4121993216,7316348928,0.583897114
607508,1280,960,2,16020,1,4121993216,7316348928,0.545245171
607798,1280,960,2,19674,1,4121993216,7316348928,0.527210951
607698,1280,960,2,19477,1,4121993216,7316348928,0.524381161
611161,1280,960,2,23112,1,4121993216,7316348928,0.523293972
606197,1280,960,1,8010,1,4121993216,7316348928,0.55983305
606873,1280,960,1,8010,1,4121993216,7316348928,0.520173073
603500,1280,960,1,8010,1,4121993216,7316348928,0.52010107
602495,1280,960,1,8010,1,4121993216,7316348928,0.510624886
603902,1280,960,2,16020,1,4121993216,7316348928,0.511831999
601811,1280,960,2,16020,1,4121993216,7316348928,0.522249937
596887,1280,960,2,13560,1,4121993216,7316348928,0.523853064
599614,1280,960,2,9456,1,4121993216,7316348928,0.523688078
599158,1280,960,2,13471,1,4121993216,7316348928,0.522081852
595261,1280,960,2,16020,1,4121993216,7316348928,0.511771917
591324,1280,960,2,13635,1,4121993216,7316348928,0.525044918
462210,1280,720,2,19549,1,4121993216,7316348928,0.452146053
466263,1280,720,1,8100,1,4121993216,7316348928,0.394859076
465176,1280,720,1,8100,1,4121993216,7316348928,0.395645857
459621,1280,720,2,13725,1,4121993216,7316348928,0.389391899
458851,1280,720,1,8100,1,4121993216,7316348928,0.395484924
460127,1280,720,2,16200,1,4121993216,7316348928,0.391244888
458826,1280,720,1,8100,1,4121993216,7316348928,0.384247065
457584,1280,720,2,19549,1,4121993216,7316348928,0.398276091
457409,1280,720,2,16200,1,4121993216,7316348928,0.38973999
457011,1280,720,1,8100,1,4121993216,7316348928,0.392684937
458032,1280,720,2,16200,1,4121993216,7316344832,0.408423901
461085,1280,720,2,16200,1,4121993216,7316344832,0.391768932
463622,1280,720,2,19549,1,4121993216,7316344832,0.410442114
461393,1280,720,2,16200,1,4121993216,7316344832,0.391375065
460846,1280,720,2,19549,1,4121993216,7316344832,0.390942097
457388,1280,720,2,19549,1,4121993216,7316344832,0.408180952
463941,1280,720,2,23113,1,4121993216,7316344832,0.40079999
457691,1280,720,2,19549,1,4121993216,7316344832,0.389079094
454952,1280,720,2,16200,1,4121993216,7316344832,0.3854599
456046,1280,720,2,19549,1,4121993216,7316344832,0.440632105
1169196,1920,1080,3,39646,1,4121993216,7316344832,0.887641907
1166539,1920,1080,2,23005,1,4121993216,7316344832,0.897414207
1172877,1920,1080,2,23005,1,4121993216,7316344832,0.857815981
1171475,1920,1080,3,39754,1,4121993216,7316344832,0.933051109
1151852,1920,1080,3,36315,1,4121993216,7316344832,0.871082783
1149106,1920,1080,2,23220,1,4121993216,7316344832,0.877895117
1139377,1920,1080,3,39753,1,4121993216,7316344832,0.868715048
1133409,1920,1080,3,44838,1,4121993216,7316344832,0.927595854
1137959,1920,1080,3,44838,1,4121993216,7316344832,0.871700048
1143996,1920,1080,2,23220,1,4121993216,7316344832,0.870404005
1147634,1920,1080,2,23005,1,4121993216,7316344832,0.86786294
1145272,1920,1080,3,34668,1,4121993216,7316344832,0.924316168
1151709,1920,1080,3,39753,1,4121993216,7316344832,0.854150057
1158088,1920,1080,1,8010,1,4121993216,7316344832,0.84720397
1160823,1920,1080,1,8010,1,4121993216,7316344832,0.864548922
1160080,1920,1080,1,11556,1,4121993216,7316344832,0.910429001
1158275,1920,1080,2,28197,1,4121993216,7316344832,0.881235123
1157598,1920,1080,2,28197,1,4121993216,7316344832,0.868649006
1156394,1920,1080,1,16641,1,4121993216,7316344832,0.865106106
1158392,1920,1080,1,16641,1,4121993216,7316344832,0.904380083
597194,1280,960,2,13650,1,4121993216,7316344832,0.527714968
602143,1280,960,1,8100,1,4121993216,7316344832,0.507660151
603461,1280,960,1,8100,1,4121993216,7316344832,0.538595915
603797,1280,960,2,11175,1,4121993216,7316344832,0.52601409
602951,1280,960,2,13486,1,4121993216,7316344832,0.566591024
608502,1280,960,2,13560,1,4121993216,7316344832,0.517657995
604448,1280,960,1,8010,1,4121993216,7316344832,0.518867016
614335,1280,960,1,8010,1,4121993216,7316344832,0.523602962
606296,1280,960,2,13650,1,4121993216,7316344832,0.512486935
610736,1280,960,3,15019,1,4121993216,7316344832,0.574155092
610000,1280,960,3,14944,1,4121993216,7316344832,0.527282953
610153,1280,960,3,15019,1,4121993216,7316344832,0.525108814
613423,1280,960,3,15019,1,4121993216,7316344832,0.524121046
617602,1280,960,3,19275,1,4121993216,7316344832,0.515599012
619181,1280,960,3,19126,1,4121993216,7316344832,0.526087999
620286,1280,960,2,9394,1,4121993216,7316344832,0.522910833
621184,1280,960,2,11175,1,4121993216,7316344832,0.523677111
620597,1280,960,3,16726,1,4121993216,7316344832,0.534160852
619585,1280,960,3,16725,1,4121993216,7316344832,0.561597109
619876,1280,960,2,11250,1,4121993216,7316344832,0.533949852
466228,1280,720,0,0,1,4121993216,7316344832,0.512726068
470564,1280,720,1,5550,1,4121993216,7316344832,0.498138905
470332,1280,720,2,13650,1,4121993216,7316344832,0.50417304
464361,1280,720,1,8100,1,4121993216,7316344832,0.497021914
469289,1280,720,2,13650,1,4121993216,7316344832,0.476809025
467641,1280,720,3,17494,1,4121993216,7316344832,0.544270992
472092,1280,720,3,15850,1,4121993216,7316344832,0.398866892
472918,1280,720,3,15788,1,4121993216,7316344832,0.421825886
473502,1280,720,2,11944,1,4121993216,7316344832,0.39614296
472848,1280,720,2,9469,1,4121993216,7316344832,0.387922049
470302,1280,720,3,13300,1,4121993216,7316344832,0.389834166
472161,1280,720,3,15094,1,4121993216,7316340736,0.476798058
471239,1280,720,3,15006,1,4121993216,7316340736,0.39687705
470193,1280,720,3,13437,1,4121993216,7316340736,0.552665949
471999,1280,720,3,12235,1,4121993216,7316340736,0.415405989
471676,1280,720,2,9531,1,4121993216,7316328448,0.464133024
471377,1280,720,1,5625,1,4121993216,7316328448,0.393552065
472263,1280,720,1,5550,1,4121993216,7316328448,0.448086023
473109,1280,720,0,0,1,4121993216,7316328448,0.387621164
472914,1280,720,2,7399,1,4121993216,7316328448,0.400532007
1272355,1920,1080,4,51309,1,4121993216,7316328448,0.890757084
1268215,1920,1080,4,51417,1,4121993216,7316328448,0.921510935
1273057,1920,1080,4,51417,1,4121993216,7316328448,0.934448957
1204403,1920,1080,4,51417,1,4121993216,7316328448,0.870260954
1206101,1920,1080,4,51309,1,4121993216,7316328448,0.873715162
1203723,1920,1080,4,47763,1,4121993216,7316328448,0.875030041
1208167,1920,1080,4,46225,1,4121993216,7316328448,0.87123704
1209067,1920,1080,4,46225,1,4121993216,7316328448,0.892316818
1208884,1920,1080,4,42769,1,4121993216,7316328448,0.873332977
1205256,1920,1080,4,51417,1,4121993216,7316328448,0.878952026
1199756,1920,1080,4,46225,1,4121993216,7316328448,0.878190041
1206717,1920,1080,4,51417,1,4121993216,7316328448,0.875365973
1205663,1920,1080,4,42571,1,4121993216,7316328448,0.867552996
1207544,1920,1080,4,47763,1,4121993216,7316328448,0.890362978
1207750,1920,1080,4,47763,1,4121993216,7316328448,0.872332811
1208511,1920,1080,4,47961,1,4121993216,7316328448,0.875563145
1209238,1920,1080,3,39753,1,4121993216,7316328448,0.879683018
1214020,1920,1080,3,34669,1,4121993216,7316328448,0.906831026
1217794,1920,1080,3,34561,1,4121993216,7316328448,0.871060133
1208586,1920,1080,3,31015,1,4121993216,7316328448,0.884558916
681033,1280,960,4,20569,1,4121993216,7316328448,0.515979052
681965,1280,960,4,21248,1,4121993216,7316328448,0.549381971
682290,1280,960,3,15094,1,4121993216,7316328448,0.577446938
683649,1280,960,4,23091,1,4121993216,7316328448,0.52304101
648256,1280,960,3,13238,1,4121993216,7316328448,0.526929855
654133,1280,960,3,17569,1,4121993216,7316328448,0.525689125
653666,1280,960,4,17144,1,4121993216,7316328448,0.538529873
654724,1280,960,4,17132,1,4121993216,7316328448,0.585539103
654297,1280,960,3,15698,1,4121993216,7316328448,0.52425313
649617,1280,960,3,15019,1,4121993216,7316328448,0.519361973
648868,1280,960,4,17082,1,4121993216,7316328448,0.53503418
649987,1280,960,3,15156,1,4121993216,7316328448,0.520401001
650741,1280,960,3,13238,1,4121993216,7316328448,0.539111137
652874,1280,960,3,13238,1,4121993216,7316328448,0.526813984
652892,1280,960,3,15019,1,4121993216,7316328448,0.524782181
657490,1280,960,4,18925,1,4121993216,7316328448,0.529044151
657940,1280,960,3,14870,1,4121993216,7316328448,0.516706944
656168,1280,960,4,17281,1,4121993216,7316328448,0.527832031
653035,1280,960,3,15850,1,4121993216,7316328448,0.579769135
654971,1280,960,3,14710,1,4121993216,7316328448,0.526201963
524075,1280,720,4,21372,1,4121993216,7316328448,0.418900013
525251,1280,720,4,19604,1,4121993216,7316324352,0.414265871
524959,1280,720,4,23166,1,4121993216,7316324352,0.403770924
527214,1280,720,4,19666,1,4121993216,7316324352,0.401998997
498856,1280,720,4,21310,1,4121993216,7316324352,0.455826044
498895,1280,720,4,21236,1,4121993216,7316324352,0.399625063
498336,1280,720,4,19604,1,4121993216,7316324352,0.401751995
500181,1280,720,3,19185,1,4121993216,7316324352,0.400052071
500062,1280,720,3,17479,1,4121993216,7316324352,0.391299009
497225,1280,720,4,20193,1,4121993216,7316324352,0.392793179
500698,1280,720,4,20245,1,4121993216,7316324352,0.45740509
500975,1280,720,4,23029,1,4121993216,7316324352,0.401860952
497760,1280,720,3,15698,1,4121993216,7316324352,0.392282963
497322,1280,720,3,16800,1,4121993216,7316324352,0.405819893
498519,1280,720,3,15094,1,4121993216,7316324352,0.402368069
499774,1280,720,4,23029,1,4121993216,7316324352,0.433111191
497337,1280,720,4,23029,1,4121993216,7316324352,0.451100826
497365,1280,720,4,23044,1,4121993216,7316324352,0.404460907
499037,1280,720,4,20644,1,4121993216,7316324352,0.399565935
499872,1280,720,4,22940,1,4121993216,7316324352,0.398947001
1147704,1920,1080,0,0,2,4122030080,7315812352,0.867496967
1150053,1920,1080,0,0,2,4122030080,7315820544,0.856266022
1151299,1920,1080,0,0,2,4122030080,7315820544,0.856898069
1119183,1920,1080,0,0,2,4122030080,7315820544,0.907824993
1117925,1920,1080,0,0,2,4122030080,7315820544,0.845299959
1121545,1920,1080,0,0,2,4122030080,7315816448,0.848083973
1116805,1920,1080,0,0,2,4122030080,7315816448,0.843383074
1122963,1920,1080,0,0,2,4122030080,7315816448,0.89823103
1125003,1920,1080,0,0,2,4122030080,7315816448,0.845798969
1126077,1920,1080,0,0,2,4122030080,7315816448,0.853477955
1121139,1920,1080,0,0,2,4122030080,7315816448,0.859035015
1119968,1920,1080,0,0,2,4122030080,7315816448,1.215978861
1118681,1920,1080,0,0,2,4122030080,7315816448,0.84410882
1119964,1920,1080,0,0,2,4122030080,7315816448,0.842289925
1123352,1920,1080,0,0,2,4122030080,7315816448,0.854106903
1129343,1920,1080,0,0,2,4122030080,7315816448,0.903465986
1132668,1920,1080,0,0,2,4122030080,7315816448,0.842931986
1132122,1920,1080,0,0,2,4122030080,7315816448,0.856502056
1131316,1920,1080,0,0,2,4122030080,7315816448,0.852606058
1133131,1920,1080,0,0,2,4122030080,7315816448,0.90326786
805779,1280,960,0,0,2,4122030080,7315816448,0.515671015
805994,1280,960,0,0,2,4122030080,7315816448,0.513916016
802130,1280,960,0,0,2,4122030080,7315816448,0.510538101
598441,1280,960,0,0,2,4122030080,7315816448,0.509163857
644690,1280,960,0,0,2,4122030080,7315816448,0.568619967
644277,1280,960,0,0,2,4122030080,7315816448,0.509589195
645841,1280,960,0,0,2,4122030080,7315816448,0.510071039
645060,1280,960,0,0,2,4122030080,7315816448,0.507086039
645502,1280,960,0,0,2,4122030080,7315816448,0.505085945
645978,1280,960,0,0,2,4122030080,7315816448,0.511251926
645750,1280,960,0,0,2,4122030080,7315816448,0.512031078
645790,1280,960,0,0,2,4122030080,7315816448,0.513103962
646162,1280,960,0,0,2,4122030080,7315816448,0.503602028
646158,1280,960,0,0,2,4122030080,7315816448,0.509974003
646200,1280,960,0,0,2,4122030080,7315816448,0.510885
645167,1280,960,0,0,2,4122030080,7315816448,0.55862689
